time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
55,861.502,797.968,795.25,800.541,806.351,782.701,783.38,821.351,843.436,
56,861.193,797.503,795,800.541,806.121,782.042,783.191,821.121,843.244,
57,860.885,797.038,794.75,800.541,805.891,781.382,782.974,820.891,843.052,
58,860.577,796.572,794.5,800.541,805.661,780.722,782.757,820.661,842.859,
59,860.268,796.107,794.25,800.184,805.431,780.062,782.54,820.431,842.667,
60,859.96,795.642,794,799.729,805.201,779.402,782.323,820.201,842.475,
61,859.651,795.177,793.75,799.275,804.971,778.742,782.133,819.971,842.283,
62,859.305,794.711,793.5,798.82,804.741,778.082,781.944,819.741,842.091,
63,858.958,794.246,793.25,798.365,804.511,777.422,781.754,819.511,841.899,
64,858.649,793.781,793,797.91,804.281,776.762,781.564,819.281,841.707,
65,858.341,793.315,792.75,797.456,804.051,776.102,781.347,819.051,841.515,
66,858.033,792.85,792.5,797.295,803.821,775.442,781.13,818.821,841.323,
67,857.724,792.757,792.25,797.295,803.591,774.782,780.914,818.591,841.131,
68,857.416,792.664,792,797.295,803.361,774.122,780.914,818.361,840.939,
69,857.108,792.571,791.75,797.295,803.131,773.462,780.914,818.131,840.747,
70,856.761,792.478,791.5,797.121,802.901,772.802,780.914,817.901,840.555,
71,856.414,792.416,791.25,796.948,802.671,772.142,780.914,817.671,840.362,
72,856.106,792.354,791,796.774,802.441,771.482,780.914,817.441,840.175,
73,855.797,792.292,790.75,796.6,802.211,770.822,780.914,817.211,839.987,
74,855.489,792.199,790.5,796.426,801.981,770.162,780.914,816.981,839.799,
75,855.181,792.106,790.25,796.252,801.751,769.502,780.914,816.751,839.611,
76,854.872,792.013,790,796.078,801.521,768.842,780.914,816.521,839.423,
77,854.564,791.919,789.75,795.875,801.292,768.182,780.914,816.292,839.236,
78,854.217,791.826,789.5,795.672,801.062,767.522,780.914,816.062,839.048,
79,853.87,791.733,789.25,795.47,800.832,766.862,780.914,815.832,838.86,
80,853.562,791.64,789,795.267,800.602,766.202,780.914,815.602,838.672,
81,853.253,791.547,788.75,795.011,800.372,765.542,780.914,815.372,838.484,
82,852.945,791.454,788.5,794.213,800.142,764.882,780.914,815.142,838.297,
83,852.637,791.361,788.25,793.198,799.912,764.222,780.643,814.912,838.109,
84,852.328,791.268,788,792.182,799.682,763.562,780.509,814.682,837.921,
85,852.02,791.175,787.75,791.167,799.452,762.902,780.243,814.452,837.733,
86,851.673,791.082,787.5,790.152,799.222,762.242,779.976,814.222,837.545,
87,851.326,790.989,787.25,789.137,798.992,761.582,779.71,813.992,837.358,
88,851.018,790.896,787,788.122,798.762,760.922,779.443,813.762,837.17,
89,850.71,790.803,786.75,787.518,798.532,760.262,779.23,813.532,836.982,
90,850.401,790.709,786.5,787.233,798.302,759.602,779.017,813.302,836.794,
91,850.093,790.399,786.25,786.948,798.072,758.942,778.803,813.072,836.606,
92,849.785,790.089,786,786.664,797.842,758.282,778.537,812.842,836.419,
93,849.476,789.779,785.75,786.379,797.612,757.622,778.27,812.612,836.231,
94,849.129,789.469,785.5,786.094,797.382,756.963,778.004,812.382,836.043,
95,848.782,789.159,785.25,785.936,797.152,756.303,777.737,812.152,835.855,
96,848.474,788.848,785,785.936,796.922,755.643,777.497,811.922,835.663,
97,848.166,788.104,784.75,785.936,796.692,754.983,777.257,811.692,835.471,
98,847.857,787.359,784.5,785.936,796.462,754.323,777.017,811.462,835.279,
99,847.549,786.615,784.25,785.675,796.232,753.663,776.778,811.232,835.087,
100,847.241,785.87,784,785.525,796.002,753.003,776.538,811.002,834.895,
101,846.932,785.126,783.75,785.269,795.772,752.343,776.298,810.772,834.703,
102,846.586,784.381,783.5,785.013,795.542,751.683,776.058,810.542,834.511,
103,846.239,783.637,783.25,784.757,795.312,751.023,775.818,810.312,834.319,
104,845.93,782.892,783,784.472,795.082,750.363,775.231,810.082,834.126,
105,845.622,782.148,782.75,784.187,794.852,749.703,774.645,809.852,833.934,
106,845.314,781.403,782.5,783.903,794.622,749.043,774.059,809.622,833.742,
107,845.005,780.659,782.25,783.618,794.392,748.383,773.472,809.392,833.55,
108,844.697,779.914,782,783.333,794.162,747.723,772.912,809.162,833.358,
109,844.389,779.17,781.75,783.049,793.932,747.063,772.353,808.932,833.166,
110,844.042,778.425,781.5,782.764,793.702,746.403,771.793,808.702,832.974,
111,843.695,777.681,781.25,782.479,793.472,745.743,771.233,808.472,832.782,
112,843.386,776.936,781,781.967,793.242,745.083,770.62,808.242,832.59,
113,843.078,776.192,780.75,781.454,793.012,744.423,770.007,808.012,832.398,
114,842.77,776.099,780.5,780.942,792.782,743.763,769.394,807.782,832.206,
115,842.461,776.006,780.25,780.401,792.552,743.103,768.834,807.552,832.014,
116,842.153,775.913,780,779.86,792.322,742.443,768.274,807.322,831.822,
117,841.845,775.851,779.75,779.32,792.092,741.783,767.715,807.092,831.629,
118,841.498,775.789,779.5,779.068,791.862,741.123,767.155,806.862,831.437,
119,841.151,775.727,779.25,779.068,791.632,740.463,766.568,806.632,831.245,
120,840.843,775.664,779,779.068,791.402,739.803,765.982,806.402,831.122,
121,840.534,775.571,778.75,779.068,791.172,739.143,765.396,806.172,830.998,
122,840.226,775.478,778.5,779.068,790.942,738.483,764.809,805.942,830.874,
123,839.918,775.385,778.25,779.068,790.712,737.823,764.276,805.712,830.75,
124,839.609,775.292,778,778.779,790.482,737.163,763.743,805.482,830.626,
125,839.301,775.199,777.75,778.779,790.252,736.503,763.21,805.252,830.503,
126,838.954,775.106,777.5,778.779,790.022,735.843,762.677,805.022,830.379,
127,838.607,775.013,777.25,778.323,789.792,735.183,762.117,804.792,830.255,
128,838.299,774.92,777,777.868,789.563,734.523,761.557,804.563,830.131,
129,837.99,774.827,776.75,777.412,789.333,733.863,760.997,804.333,830.008,
130,837.682,774.734,776.5,776.957,789.103,733.203,760.438,804.103,829.884,
131,837.374,774.641,776.25,776.502,788.873,732.544,759.878,803.873,829.76,
132,837.065,774.548,776,776.046,788.643,731.884,759.318,803.643,829.636,
133,836.757,774.454,775.75,775.773,788.413,731.224,758.758,803.413,829.512,
134,836.41,774.361,775.5,775.773,788.183,730.564,758.199,803.183,829.389,
135,836.063,774.268,775.25,775.599,787.953,729.904,757.639,802.953,829.265,
136,835.755,774.175,775,775.591,787.723,729.244,757.079,802.723,829.141,
137,835.447,773.71,774.75,775.591,787.493,728.584,756.519,802.493,829.017,
138,835.138,773.245,774.5,775.42,787.263,727.924,755.986,802.263,828.893,
139,834.83,772.779,774.25,775.249,787.033,727.264,755.453,802.033,828.77,
140,834.522,772.314,774,775.078,786.803,726.604,754.92,801.803,828.646,
141,834.213,771.849,773.75,774.908,786.573,725.944,754.387,801.573,828.522,
142,833.866,771.384,773.5,774.737,786.343,725.284,754.254,801.343,828.398,
143,833.52,770.918,773.25,774.566,786.113,724.624,754.121,801.113,828.275,
144,833.211,770.453,773,774.395,785.883,723.964,753.987,800.883,828.147,
145,832.903,769.988,772.75,774.196,785.653,723.304,753.854,800.653,828.018,
146,832.594,769.523,772.5,773.997,785.423,722.644,753.721,800.423,827.89,
147,832.286,769.057,772.25,773.797,785.193,721.984,753.587,800.193,827.762,
148,831.978,768.592,772,773.598,784.963,721.324,753.454,799.963,827.634,
149,831.669,768.127,771.75,773.063,784.733,720.664,753.321,799.733,827.506,
150,831.323,767.661,771.5,772.048,784.503,720.004,753.214,799.503,827.378,
151,830.976,767.196,771.25,771.033,784.273,719.344,753.107,799.273,827.25,
152,830.667,766.731,771,770.018,784.043,718.684,753.001,799.043,827.122,
153,830.359,766.266,770.75,769.002,783.813,718.024,752.894,798.813,826.994,
154,830.051,765.8,770.5,767.987,783.583,717.364,752.761,798.583,826.866,
155,829.742,765.335,770.25,766.972,783.353,716.704,752.628,798.353,826.738,
156,829.434,764.87,770,766.14,783.123,716.044,752.494,798.123,826.61,
157,829.126,764.405,769.75,765.856,782.893,715.384,752.419,797.893,826.482,
158,828.779,763.939,769.5,765.571,782.663,714.724,752.419,797.663,826.354,
159,828.432,763.474,769.25,765.286,782.433,714.064,752.419,797.433,826.226,
160,828.124,763.009,769,765.002,782.203,713.404,752.419,797.203,826.098,
161,827.815,762.543,768.75,764.717,781.973,712.744,752.419,796.973,825.97,
162,827.507,762.078,768.5,764.432,781.743,712.084,752.419,796.743,825.842,
163,827.198,761.88,768.25,764.148,781.513,711.424,752.419,796.513,825.714,
164,826.89,761.787,768,764.148,781.283,710.764,752.419,796.283,825.586,
165,826.582,761.693,767.75,764.148,781.053,710.104,752.419,796.053,825.457,
166,826.235,761.6,767.5,764.148,780.823,709.444,752.419,795.823,825.329,
167,825.888,761.538,767.25,763.892,780.593,708.784,752.419,795.593,825.201,
168,825.58,761.476,767,763.635,780.363,708.125,752.419,795.363,825.073,
169,825.271,761.413,766.75,763.379,780.133,707.465,752.419,795.133,824.945,
170,824.963,761.32,766.5,763.123,779.903,706.805,752.419,794.903,824.817,
171,824.655,761.227,766.25,762.838,779.673,706.145,752.419,794.673,824.689,
172,824.346,761.133,766,762.554,779.443,705.485,752.419,794.443,824.561,
173,824.038,761.04,765.75,762.269,779.213,704.825,752.419,794.213,824.433,
174,823.691,760.946,765.5,761.984,778.983,704.165,752.419,793.983,824.305,
175,823.344,760.853,765.25,761.7,778.753,703.505,752.419,793.753,824.177,
176,823.036,760.76,765,761.415,778.523,702.845,752.419,793.523,824.049,
177,822.728,760.666,764.75,761.13,778.293,702.185,752.205,793.293,823.921,
178,822.419,760.573,764.5,760.618,778.063,701.525,751.992,793.063,823.793,
179,822.111,760.479,764.25,760.318,777.833,700.865,751.778,792.833,823.665,
180,821.802,760.386,764,759.81,777.604,700.205,751.538,792.604,823.537,
181,821.494,760.293,763.75,759.301,777.374,699.545,751.298,792.374,823.409,
182,821.147,760.199,763.5,758.793,777.144,698.885,751.058,792.144,823.281,
183,820.8,760.106,763.25,758.285,776.914,698.225,750.818,791.914,823.153,
184,820.492,760.013,763,757.748,776.684,697.565,750.604,791.684,823.024,
185,820.184,759.919,762.75,757.344,776.454,696.905,750.391,791.454,822.896,
186,819.875,759.826,762.5,757.344,776.224,696.245,750.177,791.224,822.768,
187,819.567,759.515,762.25,757.344,775.994,695.585,749.964,790.994,822.64,
188,819.259,759.203,762,757.344,775.764,694.925,749.75,790.764,822.512,
189,818.95,758.892,761.75,757.344,775.534,694.265,749.537,790.534,822.384,
190,818.603,758.581,761.5,757.102,775.304,693.605,749.323,790.304,822.256,
191,818.257,758.269,761.25,756.917,775.074,692.945,749.11,790.074,822.128,
192,817.948,757.958,761,756.917,774.844,692.285,748.362,789.844,822.004,
193,817.64,757.425,760.75,756.783,774.614,691.625,747.591,789.614,821.881,
194,817.332,756.681,760.5,756.675,774.384,690.965,746.82,789.384,821.757,
195,817.023,755.936,760.25,756.223,774.154,690.305,746.049,789.154,821.633,
196,816.715,755.192,760,755.771,773.924,689.645,745.278,788.924,821.509,
197,816.406,754.447,759.75,755.319,773.694,688.985,744.507,788.694,821.385,
198,816.06,753.703,759.5,754.868,773.464,688.325,743.736,788.464,821.262,
199,815.713,752.958,759.25,754.416,773.234,687.665,742.965,788.234,821.138,
200,815.404,752.214,759,754.044,773.004,687.005,742.221,788.004,821.014,
201,815.096,751.469,758.75,753.87,772.774,686.345,741.476,787.774,820.89,
202,814.788,750.725,758.5,753.696,772.544,685.685,740.732,787.544,820.767,
203,814.479,749.98,758.25,753.599,772.314,685.025,739.988,787.314,820.643,
204,814.171,749.236,758,753.599,772.084,684.365,739.217,787.084,820.519,
205,813.863,748.491,757.75,753.512,771.854,683.706,738.446,786.854,820.395,
206,813.516,747.747,757.5,753.343,771.624,683.046,737.675,786.624,820.271,
207,813.169,747.002,757.25,753.173,771.394,682.386,736.904,786.394,820.148,
208,812.861,746.258,757,753.004,771.164,681.726,736.089,786.164,820.024,
209,812.552,745.56,756.75,752.834,770.934,681.066,735.055,785.934,819.9,
210,812.244,745.466,756.5,752.665,770.704,680.406,734.021,785.704,819.776,
211,811.936,745.373,756.25,752.495,770.474,679.746,732.987,785.474,819.653,
212,811.627,745.279,756,752.326,770.244,679.086,731.953,785.244,819.529,
213,811.319,745.217,755.75,752.157,770.014,678.426,730.919,785.014,819.405,
214,810.972,745.154,755.5,751.959,769.784,677.766,729.885,784.784,819.281,
215,810.625,745.092,755.25,751.761,769.554,677.106,728.851,784.554,819.157,
216,810.317,744.999,755,751.564,769.324,676.446,727.79,784.324,819.029,
217,810.008,744.905,754.75,750.547,769.094,675.786,726.729,784.094,818.901,
218,809.7,744.811,754.5,749.53,768.864,675.126,725.669,783.864,818.773,
219,809.392,744.718,754.25,748.514,768.634,674.466,724.608,783.634,818.645,
220,809.083,744.624,754,747.497,768.404,673.806,723.574,783.404,818.517,
221,808.775,744.531,753.75,746.481,768.174,673.146,722.54,783.174,818.389,
222,808.428,744.437,753.5,745.464,767.944,672.486,721.506,782.944,818.261,
223,808.081,744.344,753.25,744.447,767.714,671.826,720.472,782.714,818.133,
224,807.773,744.25,753,743.879,767.484,671.166,719.438,782.484,818.005,
225,807.465,744.156,752.75,743.594,767.254,670.506,718.404,782.254,817.877,
226,807.156,744.063,752.5,743.31,767.024,669.846,717.488,782.024,817.749,
227,806.848,743.969,752.25,743.026,766.794,669.186,717.274,781.794,817.621,
228,806.54,743.876,752,742.742,766.564,668.526,717.061,781.564,817.493,
229,806.231,743.782,751.75,742.671,766.334,667.866,716.847,781.334,817.365,
230,805.884,743.689,751.5,742.552,766.104,667.206,716.661,781.104,817.237,
231,805.537,743.595,751.25,742.292,765.875,666.546,716.474,780.875,817.109,
232,805.229,743.501,751,742.173,765.645,665.886,716.287,780.645,816.981,
233,804.921,743.034,750.75,742.173,765.415,665.226,716.1,780.415,816.852,
234,804.612,742.566,750.5,741.917,765.185,664.566,715.887,780.185,816.724,
235,804.304,742.098,750.25,741.662,764.955,663.906,715.673,779.955,816.596,
236,803.996,741.63,750,741.406,764.725,663.246,715.46,779.725,816.468,
237,803.687,741.163,749.75,741.15,764.495,662.586,715.246,779.495,816.34,
238,803.341,740.695,749.5,740.866,764.265,661.926,715.059,779.265,816.212,
239,802.994,740.227,749.25,740.582,764.035,661.266,714.872,779.035,816.084,
240,802.685,739.759,749,740.297,763.805,660.606,714.686,778.805,815.896,
241,802.377,739.292,748.75,740.013,763.575,659.946,714.499,778.575,815.709,
242,802.069,738.824,748.5,739.729,763.345,659.286,714.285,778.345,815.521,
243,801.76,738.356,748.25,739.445,763.115,658.627,714.072,778.115,815.333,
244,801.452,737.888,748,739.16,762.885,657.967,713.858,777.885,815.145,
245,801.144,737.42,747.75,738.876,762.655,657.307,713.831,777.655,814.957,
246,800.797,736.953,747.5,738.46,762.425,656.647,713.831,777.425,814.77,
247,800.45,736.485,747.25,737.952,762.195,655.987,713.831,777.195,814.582,
248,800.141,736.017,747,737.444,761.965,655.327,713.831,776.965,814.394,
249,799.833,735.549,746.75,736.935,761.735,654.667,713.831,776.735,814.206,
250,799.525,735.082,746.5,736.427,761.505,654.007,713.831,776.505,814.018,
251,799.216,734.614,746.25,735.891,761.275,653.347,713.831,776.275,813.831,
252,798.908,734.146,746,735.796,761.045,652.687,713.831,776.045,813.643,
253,798.6,733.678,745.75,735.796,760.815,652.027,713.831,775.815,813.455,
254,798.253,733.21,745.5,735.796,760.585,651.367,713.831,775.585,813.267,
255,797.906,732.743,745.25,735.709,760.355,650.707,713.831,775.355,813.079,
256,797.598,732.275,745,735.277,760.125,650.047,713.831,775.125,812.891,
257,797.289,731.807,744.75,735.181,759.895,649.387,713.831,774.895,812.704,
258,796.981,731.339,744.5,735.181,759.665,648.727,713.831,774.665,812.516,
259,796.673,731.246,744.25,735.181,759.435,648.067,713.831,774.435,812.328,
260,796.364,731.152,744,734.726,759.205,647.407,713.831,774.205,812.14,
261,796.056,731.059,743.75,734.281,758.975,646.747,713.564,773.975,811.952,
262,795.709,730.965,743.5,733.829,758.745,646.087,713.297,773.745,811.765,
263,795.362,730.903,743.25,733.377,758.515,645.427,713.03,773.515,811.577,
264,795.054,730.84,743,732.925,758.285,644.767,712.763,773.285,811.389,
265,794.745,730.778,742.75,732.547,758.055,644.107,712.55,773.055,811.201,
266,794.437,730.684,742.5,732.372,757.825,643.447,712.336,772.825,811.013,
267,794.129,730.591,742.25,732.198,757.595,642.787,712.122,772.595,810.826,
268,793.82,730.497,742,732.024,757.365,642.127,711.856,772.365,810.638,
269,793.512,730.404,741.75,731.866,757.135,641.467,711.589,772.135,810.45,
270,793.165,730.31,741.5,731.695,756.905,640.807,711.322,771.905,810.262,
271,792.818,730.217,741.25,731.543,756.675,640.147,711.055,771.675,810.074,
272,792.51,730.123,741,731.372,756.445,639.487,710.815,771.445,809.887,
273,792.202,730.029,740.75,731.202,756.215,638.827,710.574,771.215,809.699,
274,791.893,729.936,740.5,731.031,755.985,638.167,710.334,770.985,809.511,
275,791.585,729.842,740.25,730.861,755.755,637.507,710.094,770.755,809.323,
276,791.277,729.749,740,730.69,755.525,636.847,709.854,770.525,809.135,
277,790.968,729.655,739.75,730.52,755.295,636.187,709.613,770.295,808.948,
278,790.621,729.562,739.5,730.349,755.065,635.527,709.373,770.065,808.76,
279,790.275,729.468,739.25,730.15,754.835,634.867,709.133,769.835,808.572,
280,789.966,729.374,739,729.951,754.605,634.208,708.643,769.605,808.384,
281,789.658,729.281,738.75,729.752,754.375,633.548,708.058,769.375,808.196,
282,789.349,728.969,738.5,729.553,754.146,632.888,707.474,769.146,808.009,
283,789.041,728.657,738.25,729.107,753.916,632.228,706.889,768.916,807.821,
284,788.733,728.345,738,728.621,753.686,631.568,706.304,768.686,807.633,
285,788.424,728.034,737.75,727.606,753.456,630.908,705.745,768.456,807.445,
286,788.078,727.722,737.5,726.591,753.226,630.248,705.187,768.226,807.257,
287,787.731,727.41,737.25,725.575,752.996,629.588,704.629,767.996,807.07,
288,787.422,727.098,737,724.56,752.766,628.928,704.071,767.766,806.882,
289,787.114,726.627,736.75,723.545,752.536,628.268,703.459,767.536,806.694,
290,786.806,725.94,736.5,722.53,752.306,627.608,702.848,767.306,806.506,
291,786.497,725.195,736.25,721.823,752.076,626.948,702.236,767.076,806.318,
292,786.189,724.451,736,721.538,751.846,626.288,701.625,766.846,806.13,
293,785.881,723.706,735.75,721.254,751.616,625.628,701.067,766.616,805.943,
294,785.534,722.962,735.5,720.97,751.386,624.968,700.508,766.386,805.755,
295,785.187,722.217,735.25,720.737,751.156,624.308,699.95,766.156,805.567,
296,784.879,721.473,735,720.737,750.926,623.648,699.365,765.926,805.379,
297,784.57,720.728,734.75,720.477,750.696,622.988,698.78,765.696,805.191,
298,784.262,719.984,734.5,720.367,750.466,622.328,698.195,765.466,805.004,
299,783.953,719.239,734.25,720.187,750.236,621.668,697.61,765.236,804.816,
300,783.645,718.495,734,720.187,750.006,621.008,697.079,765.006,804.628,
301,783.337,717.75,733.75,719.931,749.776,620.348,696.547,764.776,804.44,
302,782.99,717.006,733.5,719.675,749.546,619.688,696.015,764.546,804.252,
303,782.643,716.261,733.25,719.419,749.316,619.028,695.484,764.316,804.065,
304,782.335,715.517,733,719.163,749.086,618.368,694.925,764.086,803.877,
305,782.026,714.772,732.75,718.879,748.856,617.708,694.367,763.856,803.689,
306,781.718,714.563,732.5,718.595,748.626,617.048,693.809,763.626,803.501,
307,781.41,714.5,732.25,718.31,748.396,616.388,693.25,763.396,803.313,
308,781.101,714.437,732,718.026,748.166,615.728,692.692,763.166,803.126,
309,780.793,714.374,731.75,717.742,747.936,615.068,692.134,762.936,802.938,
310,780.446,714.28,731.5,717.457,747.706,614.408,691.576,762.706,802.75,
311,780.099,714.186,731.25,717.173,747.476,613.748,691.017,762.476,802.562,
312,779.791,714.091,731,716.805,747.246,613.088,690.459,762.246,802.374,
313,779.483,713.997,730.75,716.523,747.016,612.428,689.901,762.016,802.187,
314,779.174,713.903,730.5,716.242,746.786,611.768,689.342,761.786,801.999,
315,778.866,713.809,730.25,715.734,746.556,611.108,688.784,761.556,801.811,
316,778.557,713.714,730,715.226,746.326,610.448,688.253,761.326,801.623,
317,778.249,713.62,729.75,714.719,746.096,609.789,687.721,761.096,801.435,
318,777.902,713.526,729.5,714.211,745.866,609.129,687.538,760.866,801.248,
319,777.555,713.432,729.25,714.066,745.636,608.469,687.405,760.636,801.06,
320,777.247,713.337,729,714.066,745.406,607.809,687.271,760.406,800.872,
321,776.939,713.243,728.75,713.957,745.176,607.149,687.138,760.176,800.684,
322,776.63,713.149,728.5,713.703,744.946,606.489,687.005,759.946,800.496,
323,776.322,713.055,728.25,713.242,744.716,605.829,686.871,759.716,800.309,
324,776.014,712.961,728,713.101,744.486,605.169,686.738,759.486,800.121,
325,775.705,712.866,727.75,713.01,744.256,604.509,686.604,759.256,799.933,
326,775.358,712.772,727.5,713.01,744.026,603.849,686.497,759.026,799.745,
327,775.012,712.643,727.25,713.01,743.796,603.189,686.391,758.796,799.557,
328,774.703,712.549,727,712.785,743.566,602.529,686.284,758.566,799.37,
329,774.395,712.293,726.75,712.604,743.336,601.869,686.177,758.336,799.182,
330,774.087,711.887,726.5,712.152,743.106,601.209,686.044,758.106,798.994,
331,773.778,711.422,726.25,711.701,742.876,600.549,685.91,757.876,798.806,
332,773.47,710.956,726,711.25,742.646,599.889,685.777,757.646,798.618,
333,773.161,710.491,725.75,710.799,742.417,599.229,685.718,757.417,798.43,
334,772.815,710.026,725.5,710.348,742.187,598.569,685.718,757.187,798.243,
335,772.468,709.561,725.25,710.127,741.957,597.909,685.718,756.957,798.226,
336,772.159,709.095,725,709.954,741.727,597.249,685.718,756.727,798.208,
337,771.851,708.63,724.75,709.829,741.497,596.589,685.718,756.497,798.191,
338,771.543,708.165,724.5,709.829,741.267,595.929,685.718,756.267,798.174,
339,771.234,707.699,724.25,709.659,741.037,595.269,685.718,756.037,798.157,
340,770.926,707.234,724,709.488,740.807,594.609,685.718,755.807,798.14,
341,770.618,706.769,723.75,709.318,740.577,593.949,685.718,755.577,798.123,
342,770.271,706.304,723.5,709.148,740.347,593.289,685.718,755.347,798.106,
343,769.924,705.838,723.25,708.977,740.117,592.629,685.718,755.117,798.089,
344,769.616,705.373,723,708.807,739.887,591.969,685.718,754.887,798.072,
345,769.307,704.908,722.75,708.636,739.657,591.309,685.718,754.657,798.055,
346,768.999,704.443,722.5,708.438,739.427,590.649,685.718,754.427,798.038,
347,768.691,703.977,722.25,708.261,739.197,589.989,685.718,754.197,798.021,
348,768.382,703.512,722,708.092,738.967,589.329,685.718,753.967,798.003,
349,768.074,703.047,721.75,707.894,738.737,588.669,685.718,753.737,797.986,
350,767.727,702.581,721.5,707.697,738.507,588.009,685.718,753.507,797.969,
351,767.38,702.116,721.25,707.5,738.277,587.349,685.718,753.277,797.952,
352,767.072,701.651,721,706.484,738.047,586.689,685.718,753.047,797.935,
353,766.763,701.186,720.75,705.469,737.817,586.029,685.504,752.817,797.918,
354,766.455,700.72,720.5,704.454,737.587,585.37,685.291,752.587,797.901,
355,766.147,700.284,720.25,703.439,737.357,584.71,685.077,752.357,797.884,
356,765.838,700.19,720,702.424,737.127,584.05,684.837,752.127,797.867,
357,765.53,700.114,719.75,701.408,736.897,583.39,684.597,751.897,797.85,
358,765.183,700.052,719.5,700.393,736.667,582.73,684.356,751.667,797.833,
359,764.836,699.971,719.25,699.832,736.437,582.07,684.116,751.437,797.811,
